"","eventLabel","totalEvents"
"191","http%3A%2F%2Fsmn.conagua.gob.mx%2Fsatelite%2Fgeotiff%2Flooppacatl.gif",7
"192","http%3A%2F%2Fsmn.conagua.gob.mx%2Fsatelite%2Fgeotiff%2Fvismexico_g13.gif",6
"193","http%3A%2F%2Fsmn.conagua.gob.mx%2Fsatelite%2Fgeotiff%2Fvismexico_g13.png",22
"194","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DECRUCAM%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",3
"195","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DECRURA%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",6
"196","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DECRURET%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",8
"197","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DEDISCRU%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",10
"198","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DEDISGN%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",6
"199","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DEGASCAM%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",1
"200","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DEGASRAI%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",3
"201","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DEPERFO%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",5
"202","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DEPROEF%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",8
"203","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DEQUIPOS%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",1
"204","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DETERMIN%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",7
"205","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DGBALGLP_G%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",5
"206","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DGBALGSE_G%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",3
"207","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DGPROD_G%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",4
"208","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DGPROGAC_G%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",4
"209","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DGVALORX_G%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",9
"210","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DGVALVIN_G%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",6
"211","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DGVOLUX_G%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",3
"212","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DGVOLVIN_G%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",4
"213","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DINDI04%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",16
"214","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DINDI05%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",3
"215","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DINDI06%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",2
"216","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DINDI13%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",4
"217","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DINDI14%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",4
"218","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DINDI15%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",3
"219","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIPET22%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",27
"220","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIPREXCO%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",5
"221","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVALORX%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",1
"222","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVALXCO%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",1
"223","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVALXPQ%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",2
"224","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVALXPT%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",1
"225","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVOLUX%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",3
"226","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVOLXCO%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",9
"227","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVOLXPA%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",7
"228","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVOLXPP%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",1
"229","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DIVOLXPQ%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",2
"230","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DMESTADOP%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",45
"231","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DQEPTQC%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",6
"232","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DQEPTROQ%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",4
"233","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DQVALORI%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",4
"234","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DQVALORX%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",1
"235","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DQVOLUX%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",11
"236","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DQVOLVIN%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",12
"237","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DREPETRE%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",24
"238","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DRPETROL%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",9
"239","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DRPROREF%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",18
"240","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DRSVHIDRS%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",21
"241","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DRVALOERX%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",20
"242","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DRVALORI%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",28
"243","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DRVOLUX%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",18
"244","http%3A%2F%2Futilnet.bdi.pemex.com%2FDatosAbiertosSW%2Fbdi.asmx%2FbdiDatosAbiertos%3Fcvecua%3DRVOLVIN%26anioi%3D2013%26aniof%3D2014%26periodicidad%3DMENSUAL",107
"245","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FCoordinacion%2FDatos_abiertos%2Fdb.entidades2011.csv",9
"246","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FCoordinacion%2FDatos_abiertos%2Fdb.entidades2013.csv",2
"247","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FCoordinacion%2FDatos_abiertos%2Fdb.ind2010.csv",4
"248","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FCoordinacion%2FDatos_abiertos%2Fdb.ind2012.csv",5
"249","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FCoordinacion%2FDatos_abiertos%2Fdb.mir2008.csv",8
"250","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FCoordinacion%2FDatos_abiertos%2Fdb.mir2012.csv",2
"251","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FEED_2012_2013%2FDatos_Generales_EED_2012_2013.csv",11
"252","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FEED_2012_2013%2FReporte_Cobertura_EED_2012_2013.csv",4
"253","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FEED_2012_2013%2FReporte_Conclusiones_EED_2012_2013.csv",1
"254","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FEED_2012_2013%2FReporte_General_EED_2012_2013.csv",2
"255","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FEED_2012_2013%2FReporte_Indicadores_EED_2012_2013.csv",1
"256","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2004.csv",7
"257","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2005.csv",3
"258","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2006.csv",2
"259","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2007.csv",2
"260","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2008.csv",2
"261","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2009.csv",2
"262","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2010.csv",3
"263","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2011.csv",3
"264","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2012.csv",3
"265","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FInventario%2FInventario_Federal_2013.csv",17
"266","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%25C3%25B3n%2FValoracion_CyR_2007_2008.csv",4
"267","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%25C3%25B3n%2FValoracion_CyR_2011_2012.csv",4
"268","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%25C3%25B3n%2FValoracion_desempeno_2008_2009.csv",2
"269","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%25C3%25B3n%2FValoracion_desempeno_2009_2010.csv",2
"270","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%25C3%25B3n%2FValoracion_desempeno_2010_2011.csv",3
"271","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%25C3%25B3n%2FValoracion_desempeno_2012_2013.csv",5
"272","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%25C3%25B3n%2FValoracion_ficha_monitoreo_2012_2013.csv",4
"273","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%C3%B3n%2FValoracion_CyR_2007_2008.csv",2
"274","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FEvaluacion%2FDatos_abiertos%2FValoraci%C3%B3n%2FValoracion_ficha_monitoreo_2012_2013.csv",2
"275","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FPobreza%2FDatos_abiertos%2FCuadro4_pobreza2010-2012_DA.csv",48
"276","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FPobreza%2FDatos_abiertos%2FIndicadores_municipales_sabana_DA.csv",46
"277","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FPobreza%2FDatos_abiertos%2FPobreza-entidad-2010_DA.csv",18
"278","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FPobreza%2FDatos_abiertos%2FRezago-Social-2010-localidades_DA.csv",16
"279","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FPobreza%2FDatos_abiertos%2FRezago-social-2000-2005-2010_edos_DA.csv",21
"280","http%3A%2F%2Fweb.coneval.gob.mx%2FInformes%2FPobreza%2FDatos_abiertos%2FRezago-social-2000-2005-2010_mun_DA.csv",26
"281","http%3A%2F%2Fwww.conapo.gob.mx%2Fwork%2Fmodels%2FCONAPO%2FProyecciones%2FDatos%2FBases_de_Datos%2FIndicadores_demograficos%2FCSV%2FbaseindidemMX.csv",19
"282","http%3A%2F%2Fwww.conapo.gob.mx%2Fwork%2Fmodels%2FCONAPO%2FProyecciones%2FDatos%2FBases_de_Datos%2FProyecciones_Localidades%2FCSV%2FbaseprylocMX.csv",16
"283","http%3A%2F%2Fwww.conapo.gob.mx%2Fwork%2Fmodels%2FCONAPO%2FProyecciones%2FDatos%2FBases_de_Datos%2FProyecciones_Municipios%2FCSV%2FbaseprymunMX.csv",34
"284","http%3A%2F%2Fwww.conapo.gob.mx%2Fwork%2Fmodels%2FCONAPO%2FProyecciones%2FDatos%2FBases_de_Datos%2FProyecciones_Nacional_y_Entidades%2FCSV%2FbasepryentMX.csv",27
"285","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fclues.kmz",83
"286","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fmortalidad_materna.zip",160
"287","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Frecursos_salud.zip",120
"288","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fsinac_2008.zip",16
"289","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fsinac_2009.zip",5
"290","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fsinac_2010.zip",4
"291","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fsinac_2011.zip",6
"292","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fsinac_2012.zip",4
"293","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fsinac_2013.zip",30
"294","http%3A%2F%2Fwww.dgis.salud.gob.mx%2Fdescargas%2Fdatosabiertos%2Fsinac_descriptores.zip",15
"295","http%3A%2F%2Fwww.nafin.com%2Fportalnf%2Fget%3Ffile%3D%2Fpdf%2F2014%2FdatosAbiertos%2FNAFIN_CATALOGO_001_ESTADOS.txt",8
"296","http%3A%2F%2Fwww.nafin.com%2Fportalnf%2Fget%3Ffile%3D%2Fpdf%2F2014%2FdatosAbiertos%2FNAFIN_CATALOGO_002_SECTORES.txt",7
"297","http%3A%2F%2Fwww.nafin.com%2Fportalnf%2Fget%3Ffile%3D%2Fpdf%2F2014%2FdatosAbiertos%2FNAFIN_CATALOGO_003_ESTRATOS.txt",6
"298","http%3A%2F%2Fwww.nafin.com%2Fportalnf%2Fget%3Ffile%3D%2Fpdf%2F2014%2FdatosAbiertos%2FNAFIN_FLUJO_2013.txt",19
"299","http%3A%2F%2Fwww.nafin.com%2Fportalnf%2Fget%3Ffile%3D%2Fpdf%2F2014%2FdatosAbiertos%2FNAFIN_FLUJO_2014.txt",16
"300","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01001.zip",11
"301","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01002.zip",8
"302","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01003.zip",1
"303","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01004.zip",1
"304","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01005.zip",3
"305","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01006.zip",1
"306","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01007.zip",1
"307","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01008.zip",1
"308","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01009.zip",1
"309","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01010.zip",1
"310","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F1%2F01011.zip",2
"311","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F10%2F10005.zip",1
"312","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F10%2F10012.zip",1
"313","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F11%2F11002.zip",2
"314","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F11%2F11020.zip",1
"315","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F11%2F11025.zip",1
"316","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F11%2F11032.zip",1
"317","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12001.zip",2
"318","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12008.zip",2
"319","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12011.zip",1
"320","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12019.zip",1
"321","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12022.zip",1
"322","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12023.zip",1
"323","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12032.zip",3
"324","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12048.zip",1
"325","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12056.zip",1
"326","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12059.zip",1
"327","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12067.zip",1
"328","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F12%2F12081.zip",1
"329","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F13%2F13004.zip",1
"330","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F13%2F13024.zip",1
"331","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F13%2F13029.zip",1
"332","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F13%2F13051.zip",2
"333","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F13%2F13053.zip",1
"334","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F13%2F13077.zip",3
"335","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14010.zip",1
"336","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14014.zip",1
"337","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14023.zip",1
"338","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14032.zip",1
"339","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14063.zip",1
"340","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14066.zip",1
"341","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14079.zip",2
"342","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14082.zip",1
"343","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14086.zip",1
"344","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14093.zip",1
"345","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14097.zip",2
"346","http%3A%2F%2Fwww.oportunidades.gob.mx%2Fphp%2Fpadrones%2Ffams_csv%2F14%2F14101.zip",1
